6501 100 477
5878.8 5166.5
5889.9 5181.6
5901.0 5196.8
5911.8 5211.9
5921.7 5222.7
5931.7 5230.8
5941.7 5238.9
5968.5 5248.4
5998.0 5264.3
6027.5 5280.1
6050.9 5296.0
6066.6 5310.0
6082.3 5323.5
6097.7 5336.9
6101.4 5351.7
6105.1 5368.8
6108.8 5385.9
6123.5 5403.0
6145.5 5417.7
6167.4 5432.3
6189.4 5446.8
6211.2 5459.4
6233.0 5470.3
6254.9 5481.1
6267.2 5492.1
6276.4 5504.6
6285.7 5517.0
6299.7 5529.4
6323.0 5544.7
6346.3 5561.3
6369.5 5578.0
6382.9 5593.0
6395.5 5602.9
6408.0 5612.8
6426.0 5622.7
6449.5 5643.2
6473.0 5665.9
6495.5 5688.6
6506.2 5706.5
6516.9 5717.6
6527.6 5728.8
6540.4 5739.9
6554.3 5750.3
6568.2 5760.7
6581.4 5771.1
6592.2 5786.0
6603.1 5804.1
6613.9 5822.2
6633.2 5840.1
6654.3 5856.4
6675.4 5872.7
6695.2 5889.0
6713.1 5899.1
6731.0 5907.1
6748.9 5915.0
6765.1 5928.3
6781.1 5953.2
6797.2 5978.0
6813.0 6002.9
6828.4 6007.5
6843.8 6009.7
6859.4 6011.9
6876.0 6022.6
6892.6 6042.8
6909.2 6063.0
6927.1 6082.3
6945.6 6086.7
6964.1 6091.1
6980.8 6095.4
6993.5 6109.7
7006.2 6129.7
7018.8 6149.6
7029.5 6166.8
7040.0 6174.3
7050.4 6181.8
7062.5 6189.3
7076.6 6206.4
7090.6 6226.0
7104.6 6245.5
7117.7 6259.3
7130.7 6263.9
7143.8 6268.5
7165.3 6273.0
7191.8 6292.2
7218.3 6311.9
7240.7 6331.6
7247.5 6344.0
7254.3 6350.2
7261.2 6356.4
7273.0 6364.5
7286.3 6386.3
7299.5 6408.0
7312.9 6429.7
7326.2 6445.6
7339.6 6459.1
7353.0 6472.6
7380.1 6487.6
7407.9 6506.1
7435.7 6524.7
7456.8 6543.2
7472.1 6550.9
7487.4 6556.9
7503.3 6563.0
7524.1 6568.7
7545.0 6574.1
7565.9 6579.4
7569.0 6585.3
7564.4 6605.4
7559.8 6625.5
7564.1 6645.6
7591.4 6666.1
7618.7 6687.0
7646.0 6707.8
7661.2 6726.6
7674.5 6736.9
7687.8 6747.3
7707.3 6757.6
7734.6 6768.4
7761.9 6779.3
7788.6 6790.2
7794.5 6808.8
7800.5 6841.0
7806.4 6873.2
7820.4 6905.4
7839.7 6899.0
7859.0 6890.4
7877.6 6881.8
7893.0 6893.2
7908.4 6922.5
7923.9 6951.8
7937.4 6979.9
7950.5 6999.4
7963.5 7018.8
7980.6 7038.2
8005.4 7055.4
8030.2 7071.8
8054.9 7088.1
8078.7 7105.0
8102.4 7123.4
8126.2 7141.7
8145.1 7160.1
8159.4 7172.8
8173.8 7184.5
8188.6 7196.2
8206.9 7209.7
8225.3 7225.7
8243.7 7241.6
8262.0 7257.7
8280.2 7281.1
8298.4 7304.5
8318.0 7327.8
8341.1 7340.6
8364.2 7346.5
8387.3 7352.4
8404.1 7361.5
8419.9 7384.1
8435.8 7406.7
8456.8 7429.3
8484.7 7452.7
